Cler_surn	Cler_fore
Alleyne	Richard
Alleyne	Thomas
Alleyne	Thomas
Alleyne	Thomas
Allford	Charolus
Allforde	Carolus
Allgood	Bartholomeus
Allgood	Bartholomew
Allgood	Jacobus
Allgood	Jacobus
Allgood	James
Allgood	James
Allgood	James
Allhorne	Carolus
Allibond	Petrus
Allibond	Petrus
Allies	Thomas
Alliin	Thomas
Allin	Johannes
Allin	John
Allin	Richard
Allin	Richardus
Alline	John
Alline	John
Allington	Carolus
Allington	John
Allington	John
Allington	John
Allington	John
Allington	John
Allington	John
Allington	Robert
Allington	Robert
Allinson	Richard
Allinson	Robert
Allinson	Robert
Allis	Carolus
Allison	Johannes
Allison	Johannes
Allison	Johannes
Allison	Johannes
Allison	Johannes
Allison	Johannes
Allison	John
Allison	William
Allison	William
Allison	William
Allison	William
Allison	William
Allison	William
Alliston	Rice
Allix	Peter
Allix	Petrus
Allix	Petrus
Allix	Petrus
Allix	Petrus
Allix	Petrus
Alllgood	Major
Allmond	Charles
Allmont	Danielis
Allott	Francis
Allott	Francis
Allott	James
Allott	John
Allott	Robert
Allott	Robert
Allott	Robert
Allott	Robert
Allott	Robert
Allott	Robert
Allott	Robert
Allott	Robertus
Allott	Robertus
Allport	Josiah
Allport	Josiah
Allport	Josiah
Allsop	Georgius
Allsop	Georgius
Allsop	John
Allsop	John
Allsop	John
Allsop	John
Allsopp	John
Allsopp	Thomas
Allsopp	Thomas
Allsopp	Thomas
Allsopp	Thomas
Allway	Harry
Allway	Harry
Allway	Samuel
Allway	Samuel
Allway	Samuel
Allwood	John
Allwood	Philip
Allwood	Robert
Allyn	Johannes
Allyn	Ricardus
Allyn	Richard
Almasi	Petrus
Almond	Charles
Almond	Charles
Almond	Charles
Almond	George
Almond	Georgius
Almond	Georgius
Almond	Reuben
Almond	Robert
Almont	Barth
Almont	Barth
Almout	Roger
Alner	William
Alner	William
Alney	Yeldard
Alnwick	Arthur
Alnwick	Arthurus
Alnwick	Arthurus
Alpe	Hamond
Alphony	WCirkerpher
Alport	Gulielmus
Alport	Gulielmus
Alporte	Richard
Alred	Georgium
Alred	Henricus
Alred	Johanem
Alred	Johannem
Alsager	Samuel
Alsbeus	Robertus
Alscare	Hughe
Alsey	William
Alsham	Thomas
Alsibranske	Thomas
Alson	Nathaniel
Alson	Nathaniel
Alsop	Ant.
Alsop	Francis
Alsop	Francis
Alsop	Francis
Alsop	Francis
Alsop	Geo.
Alsop	George
Alsop	George
Alsop	Georgius
Alsop	Georgius
Alsop	Georgius
Alsop	Gulielmus
Alsop	Henry
Alsop	Henry
Alsop	Henry
Alsop	Henry
Alsop	John
Alsop	Josias
Alsop	Josias
Alsop	Nathaniel
Alsop	Nathaniel
Alsop	Samuel
Alsop	Samuel
Alsop	Thomas
Alsop	Wiliam
